"id","homeDescriptorId","linkedDescriptorIds","name","description","sequenceOrder","difficultyStage","exampleOfSuccess","commonError","checkpointTask","isOptional","isArchived","ownerTier","copiedFromId","equivalentToId","suppressedByTeacher","icReadinessStatus","aiQualityFlags","reviewNotes"
"","AC9M4N01","[]","Represent a tenth as a decimal","Student can represent one tenth in decimal form.","1","early","Shown one part of a bar split into 10, the student writes 0.1.","Student writes 1.0 or 0.10 for one tenth, confusing the place.","Show tenths on bars or number lines. Ask the student to write each as a decimal.","False","False","system_default","","","False","pending_review","",""
"","AC9M4N01","[]","Represent a hundredth as a decimal","Student can represent one hundredth in decimal form.","2","early","Shown one part of a hundred grid, the student writes 0.01.","Student writes 0.1 for one hundredth, ignoring the hundredths place.","Show hundredths on a grid. Ask the student to write each as a decimal.","False","False","system_default","","","False","pending_review","",""
"","AC9M4N01","[]","Read a decimal number","Student can read a decimal number to hundredths.","3","middle","Shown 3.07, the student reads 'three and seven hundredths'.","Student reads 3.07 as 'three point seven', dropping the place.","Show decimals to hundredths. Ask the student to read each correctly.","False","False","system_default","","","False","pending_review","",""
"","AC9M4N01","[]","Show a decimal with materials","Student can represent a decimal using a place value model or grid.","4","middle","For 1.4, the student shows one whole and 4 tenths.","Student shows the digits as whole numbers, ignoring the decimal point.","Name decimals to tenths and hundredths. Ask the student to model each.","False","False","system_default","","","False","pending_review","",""
"","AC9M4N01","[]","Recognise tenths and hundredths relationships","Student can recognise that one is ten tenths and one tenth is ten hundredths.","5","late","The student says 1 is the same as 10 tenths, and 0.1 is the same as 0.10.","Student thinks 0.1 and 0.10 are different sizes.","Ask the student to explain how tenths, hundredths and ones relate.","False","False","system_default","","","False","pending_review","",""
"","AC9M4N02","[]","Identify odd and even numbers","Student can identify odd and even numbers by their last digit.","1","early","The student says 46 is even because it ends in 6, and 23 is odd.","Student judges by the whole number rather than the last digit.","Name numbers. Ask the student whether each is odd or even and how they know.","False","False","system_default","","","False","pending_review","",""
"","AC9M4N02","[]","Explain why a number is even","Student can explain that an even number can be shared into two equal groups with none left over.","2","middle","The student says 8 is even because it makes two equal groups of 4.","Student states odd or even with no reasoning.","Ask the student to explain why a number is even using sharing.","False","False","system_default","","","False","pending_review","",""
"","AC9M4N02","[]","Predict odd and even results","Student can predict whether the result of adding or multiplying will be odd or even.","3","middle","The student predicts odd plus odd is even.","Student guesses without using the property.","Pose sums and products. Ask the student to predict odd or even before calculating.","False","False","system_default","","","False","pending_review","",""
"","AC9M4N02","[]","Use odd and even to check","Student can use odd and even properties to check a calculation is sensible.","4","late","The student notices an even plus even giving an odd answer must be wrong.","Student does not use parity to spot an error.","Give calculations with some parity errors. Ask the student to spot the impossible ones.","False","False","system_default","","","False","pending_review","",""
"","AC9M4N03","[]","Find an equivalent fraction","Student can find an equivalent fraction using related denominators.","1","early","The student says 1/2 is the same as 2/4.","Student changes only the numerator or only the denominator.","Give fractions. Ask the student for an equivalent one and to justify it.","False","False","system_default","","","False","pending_review","",""
"","AC9M4N03","[]","Show equivalence with a model","Student can use a model such as folded paper or a fraction wall to show two fractions are equivalent.","2","middle","Folding paper, the student shows 2/4 covers the same as 1/2.","Student lines up unequal parts and calls them equivalent.","Ask the student to show that two fractions are equivalent using a model.","False","False","system_default","","","False","pending_review","",""
"","AC9M4N03","[]","Connect a fraction to a decimal","Student can connect a fraction to its decimal form for tenths.","3","middle","The student says 3/10 is the same as 0.3.","Student writes 3/10 as 3.10 or 0.10.","Give fractions in tenths. Ask the student to write each as a decimal.","False","False","system_default","","","False","pending_review","",""
"","AC9M4N03","[]","Connect common fractions to decimals","Student can connect common fractions such as 1/2 and 1/4 to their decimal forms.","4","late","The student says 1/2 is 0.5 and 1/4 is 0.25.","Student writes 1/2 as 0.2 or 1/4 as 0.4.","Ask the student to write 1/2, 1/4 and 3/4 as decimals.","False","False","system_default","","","False","pending_review","",""
"","AC9M4N04","[]","Count by fractions","Student can count forwards and backwards by a fraction.","1","early","The student counts 1/4, 2/4, 3/4, 4/4, 5/4.","Student counts the numerators as whole numbers, losing the fraction.","Ask the student to count by quarters and by tenths.","False","False","system_default","","","False","pending_review","",""
