"id","homeDescriptorId","linkedDescriptorIds","name","description","sequenceOrder","difficultyStage","exampleOfSuccess","commonError","checkpointTask","isOptional","isArchived","ownerTier","copiedFromId","equivalentToId","suppressedByTeacher","icReadinessStatus","aiQualityFlags","reviewNotes"
"","AC9M4SP01","[]","Identify shapes within a composite shape","Student can identify the familiar shapes that make up a composite shape.","1","early","In a house drawing, the student identifies the square and the triangle.","Student names the whole figure without breaking it into parts.","Show composite shapes. Ask the student to identify the familiar shapes in each.","False","False","system_default","","","False","pending_review","",""
"","AC9M4SP01","[]","Make a composite shape from parts","Student can make a composite shape by combining familiar shapes.","2","middle","The student combines two triangles to make a rectangle.","Student overlaps shapes or leaves gaps when combining.","Give familiar shapes. Ask the student to combine them to make a named composite shape.","False","False","system_default","","","False","pending_review","",""
"","AC9M4SP01","[]","Approximate a real object with shapes","Student can approximate a complex object using combinations of familiar shapes.","3","middle","The student represents a tree as a triangle on a rectangle.","Student uses one shape that does not capture the object.","Show real objects. Ask the student to approximate each with familiar shapes.","False","False","system_default","","","False","pending_review","",""
"","AC9M4SP01","[]","Build a 3D model from cubes","Student can build a three-dimensional model that approximates a real object using cubes.","4","late","The student builds a model of a chair from connecting cubes.","Student builds a flat arrangement rather than a 3D model.","Ask the student to build a cube model that approximates a real object.","False","False","system_default","","","False","pending_review","",""
"","AC9M4SP02","[]","Read a grid reference","Student can read a grid reference to find a location.","1","early","On a grid map, the student finds the item at B3.","Student reverses the column and row, or counts the lines instead of the cells.","Give a grid map. Ask the student to find items at named grid references.","False","False","system_default","","","False","pending_review","",""
"","AC9M4SP02","[]","Give the grid reference for a location","Student can give the grid reference for a location on a map.","2","middle","The student says the treasure is at D2.","Student gives the reference in the wrong order.","Give a grid map. Ask the student to name the grid reference for marked items.","False","False","system_default","","","False","pending_review","",""
"","AC9M4SP02","[]","Describe a pathway using grid references","Student can describe a pathway between locations using grid references and directions.","3","middle","The student describes a route from A1 to C3 using moves and references.","Student describes a path that does not connect the start and end.","Give a grid map. Ask the student to describe a route between two points.","False","False","system_default","","","False","pending_review","",""
"","AC9M4SP02","[]","Create a grid reference map","Student can create a grid reference system on a map of a familiar space.","4","late","The student adds a labelled grid to a map and places landmarks.","Student labels the grid inconsistently so references do not work.","Ask the student to add a grid reference system to a map and place landmarks.","False","False","system_default","","","False","pending_review","",""
"","AC9M4SP03","[]","Identify line symmetry","Student can identify whether a shape has line symmetry.","1","early","The student says a square has line symmetry and a scalene triangle does not.","Student calls any shape symmetrical, or misjudges the fold line.","Show shapes. Ask the student which have line symmetry.","False","False","system_default","","","False","pending_review","",""
"","AC9M4SP03","[]","Find the lines of symmetry","Student can find all the lines of symmetry of a shape.","2","middle","The student finds four lines of symmetry on a square.","Student finds only the obvious vertical line and misses the others.","Give shapes. Ask the student to draw all the lines of symmetry.","False","False","system_default","","","False","pending_review","",""
"","AC9M4SP03","[]","Identify rotational symmetry","Student can identify whether a shape has rotational symmetry.","3","middle","The student says a windmill shape looks the same as it turns, so it has rotational symmetry.","Student confuses rotational symmetry with line symmetry.","Show shapes. Ask the student which have rotational symmetry.","False","False","system_default","","","False","pending_review","",""
"","AC9M4SP03","[]","Create a symmetrical pattern","Student can create a symmetrical pattern or picture.","4","late","The student makes a pattern with a line of symmetry down the middle.","Student makes a pattern that is not actually symmetrical.","Ask the student to create a pattern with line or rotational symmetry.","False","False","system_default","","","False","pending_review","",""
