"id","homeDescriptorId","linkedDescriptorIds","name","description","sequenceOrder","difficultyStage","exampleOfSuccess","commonError","checkpointTask","isOptional","isArchived","ownerTier","copiedFromId","equivalentToId","suppressedByTeacher","icReadinessStatus","aiQualityFlags","reviewNotes"
"","AC9M1A01","[]","Recognise what a sequence counts by","Student can recognise a skip counting sequence and say whether it is counting by twos, fives or tens.","1","early","Shown 5, 10, 15, 20, the student says it is counting by fives.","Student sees the numbers as separate facts and does not notice the constant jump.","Show three sequences (by 2s, 5s, 10s). Ask the student what each is counting by.","False","False","system_default","","","False","pending_review","",""
"","AC9M1A01","[]","Continue a skip counting sequence","Student can continue a skip counting sequence forwards by twos, fives or tens.","2","early","Given 10, 20, 30, the student continues 40, 50, 60.","Student adds one each time instead of the skip size, or loses the count past a tens boundary.","Give the start of three skip counts. Ask the student to say the next three numbers in each.","False","False","system_default","","","False","pending_review","",""
"","AC9M1A01","[]","Find a missing number in a skip count","Student can find a missing number in a skip counting sequence.","3","middle","Given 10, 20, __, 40, the student says 30.","Student copies a neighbouring number, or counts by ones to fill the gap and miscounts.","Pose three skip counts each with one gap. Ask the student to find the missing number.","False","False","system_default","","","False","pending_review","",""
"","AC9M1A01","[]","Create a skip counting pattern with objects","Student can create a skip counting pattern using objects, shapes or symbols.","4","middle","The student lays out groups of five counters and labels them 5, 10, 15, 20.","Student makes groups of unequal size, so the count does not skip evenly.","Ask the student to build a counting-by-fives pattern with counters and label the totals.","False","False","system_default","","","False","pending_review","",""
"","AC9M1A01","[]","Describe the rule of a skip counting pattern","Student can describe the rule in a skip counting sequence, such as how much it goes up by each time.","5","middle","Looking at 2, 4, 6, 8, the student says it goes up by two each time.","Student describes the numbers but not the constant change between them.","Show a skip counting sequence. Ask the student to explain the rule for getting the next number.","False","False","system_default","","","False","pending_review","",""
"","AC9M1A01","[]","Continue a growing pattern made by skip counting","Student can continue a growing pattern where each step adds the same amount, using objects or shapes.","6","late","Given towers of 2, 4, 6 blocks, the student builds the next tower with 8 blocks.","Student repeats the last tower instead of adding the next step, or adds a different amount.","Show a growing block pattern (2, 4, 6). Ask the student to build the next one or two steps.","False","False","system_default","","","False","pending_review","","From elaboration 2. Bridges skip counting to growing patterns, the late rung."
"","AC9M1A02","[]","Recognise a repeating pattern","Student can recognise when a sequence is a repeating pattern.","1","early","Shown red, blue, red, blue, red, blue, the student says it is a repeating pattern.","Student calls any sequence a pattern, including ones with no repeat.","Show two sequences, one repeating and one not. Ask which is a repeating pattern.","False","False","system_default","","","False","pending_review","",""
"","AC9M1A02","[]","Continue a repeating pattern","Student can continue a repeating pattern with objects, shapes, symbols or numbers.","2","early","Given circle, square, circle, square, the student continues circle, square.","Student adds elements that do not follow the repeat, or stops the pattern partway through a unit.","Give three repeating patterns. Ask the student to add the next two elements to each.","False","False","system_default","","","False","pending_review","",""
"","AC9M1A02","[]","Identify the repeating unit","Student can identify the part that repeats (the unit of repeat) in a pattern.","3","middle","For red, blue, green, red, blue, green, the student says the repeating part is red, blue, green.","Student names a single element as the unit, or includes part of a second repeat in the unit.","Show three repeating patterns. Ask the student to point out the part that keeps repeating in each.","False","False","system_default","","","False","pending_review","","Core to the descriptor and Y1-AS-10 ('identifying the repeating unit')."
"","AC9M1A02","[]","Create a repeating pattern","Student can create their own repeating pattern with objects, shapes or symbols.","4","middle","The student makes a clap, clap, stamp pattern and repeats it three times.","Student makes a sequence with no clear repeat, or changes the unit partway.","Ask the student to make a repeating pattern with counters or actions and repeat it at least three times.","False","False","system_default","","","False","pending_review","",""
"","AC9M1A02","[]","Find the missing part in a repeating pattern","Student can find and fill a missing element in a repeating pattern.","5","middle","Given triangle, circle, triangle, __, triangle, circle, the student says circle.","Student fills the gap with the wrong element by copying a neighbour rather than using the repeat.","Pose repeating patterns each with one element hidden. Ask the student what is missing.","False","False","system_default","","","False","pending_review","",""
"","AC9M1A02","[]","Make the same pattern with different materials","Student can copy the structure of a repeating pattern using different materials.","6","late","Shown red, red, blue, the student makes the same structure with claps as clap, clap, stamp.","Student copies the materials rather than the structure, or changes the repeat when swapping materials.","Show a repeating pattern. Ask the student to make the same pattern using different objects or actions.","False","False","system_default","","","False","pending_review","","Late rung: recognising pattern structure as separable from the specific materials."
