"id","homeDescriptorId","linkedDescriptorIds","name","description","sequenceOrder","difficultyStage","exampleOfSuccess","commonError","checkpointTask","isOptional","isArchived","ownerTier","copiedFromId","equivalentToId","suppressedByTeacher","icReadinessStatus","aiQualityFlags","reviewNotes"
"","AC9M5ST01","[]","Collect and validate data with a spreadsheet","Student can collect data and record it in a spreadsheet, checking it is sensible.","1","early","The student enters survey data and checks for impossible entries.","Student enters data without checking for errors.","Ask the student to collect a data set in a spreadsheet and check it.","False","False","system_default","","","False","pending_review","",""
"","AC9M5ST01","[]","Represent data in a suitable display","Student can choose and create a suitable display for a data set.","2","middle","The student makes a column graph for categorical data with a sensible scale.","Student chooses a display that does not suit the data type.","Give a data set. Ask the student to choose and make a suitable display.","False","False","system_default","","","False","pending_review","",""
"","AC9M5ST01","[]","Find the mode of a data set","Student can find the mode of a set of data.","3","middle","The student identifies the most frequent value as the mode.","Student gives the largest value rather than the most frequent.","Give a data set. Ask the student to find the mode.","False","False","system_default","","","False","pending_review","",""
"","AC9M5ST01","[]","Describe the shape of a distribution","Student can describe the shape of a data distribution in context.","4","late","The student says the data is bunched at the lower end with a few high values.","Student reads single values without describing the overall shape.","Show a data display. Ask the student to describe the shape of the distribution.","False","False","system_default","","","False","pending_review","",""
"","AC9M5ST02","[]","Read a line graph","Student can read values from a line graph showing change over time.","1","early","From a temperature graph, the student reads the value at 2 pm.","Student reads the wrong axis, or misreads between gridlines.","Show a line graph. Ask the student to read values from it.","False","False","system_default","","","False","pending_review","",""
"","AC9M5ST02","[]","Interpret a trend in a line graph","Student can interpret the trend shown by a line graph.","2","middle","The student says the temperature rose through the morning and fell after midday.","Student describes single points without describing the change.","Show a line graph. Ask the student to describe the trend.","False","False","system_default","","","False","pending_review","",""
"","AC9M5ST02","[]","Match a line graph to its context","Student can match an unlabelled line graph to the situation it represents.","3","middle","The student matches a rising then falling graph to a day's temperature.","Student matches by shape alone without reasoning about the context.","Show line graphs and contexts. Ask the student to match each.","False","False","system_default","","","False","pending_review","",""
"","AC9M5ST02","[]","Draw a conclusion from a line graph","Student can draw a conclusion from the relationship shown in a line graph.","4","late","The student concludes the plant grew fastest in the second week.","Student states values without drawing a conclusion.","Show a line graph. Ask the student what conclusion can be drawn.","False","False","system_default","","","False","pending_review","",""
"","AC9M5ST03","[]","Pose a question for an investigation","Student can pose a clear, objective question for a statistical investigation.","1","early","The student writes a survey question with clear response options and no bias.","Student writes a leading or unclear question.","Ask the student to pose an objective question for an investigation.","False","False","system_default","","","False","pending_review","",""
"","AC9M5ST03","[]","Collect data for the investigation","Student can collect relevant data for their investigation.","2","middle","The student gathers responses that match the question.","Student collects data that does not address the question.","Have the student collect data for a planned investigation.","False","False","system_default","","","False","pending_review","",""
"","AC9M5ST03","[]","Choose and create a display","Student can choose an appropriate display and create it for the investigation data.","3","middle","The student makes a column graph suited to the data.","Student chooses a display that does not suit the data.","Ask the student to display their investigation data suitably.","False","False","system_default","","","False","pending_review","",""
"","AC9M5ST03","[]","Communicate the findings","Student can interpret and communicate the findings in the context of the investigation.","4","late","The student reports what the data shows about the original question.","Student reports numbers without answering the question.","After the investigation, ask the student what the data shows about the question.","False","False","system_default","","","False","pending_review","",""
