"id","homeDescriptorId","linkedDescriptorIds","name","description","sequenceOrder","difficultyStage","exampleOfSuccess","commonError","checkpointTask","isOptional","isArchived","ownerTier","copiedFromId","equivalentToId","suppressedByTeacher","icReadinessStatus","aiQualityFlags","reviewNotes"
"","AC9M6A01","[]","Identify the rule of a growing pattern","Student can identify the rule that generates a growing pattern.","1","early","For 2, 5, 8, 11, the student says the rule is add 3.","Student describes the numbers but not the rule.","Show growing patterns. Ask the student to identify the rule for each.","False","False","system_default","","","False","pending_review","",""
"","AC9M6A01","[]","Continue a growing pattern","Student can continue a visually or numerically growing pattern.","2","middle","Given a tile pattern growing by 4, the student builds the next two steps.","Student repeats the last step instead of applying the rule.","Show a growing pattern. Ask the student to continue it.","False","False","system_default","","","False","pending_review","",""
"","AC9M6A01","[]","Use a rule to find a later term","Student can use a rule to find a term further along a pattern.","3","middle","Using add 3 from 2, the student finds the 10th term.","Student counts step by step and loses track, or misapplies the rule.","Give a pattern rule. Ask the student to find a term further along.","False","False","system_default","","","False","pending_review","",""
"","AC9M6A01","[]","Describe a pattern with rational numbers","Student can recognise and use a rule for a pattern involving fractions or decimals.","4","late","The student continues 0.5, 1.0, 1.5 and states the rule.","Student treats the decimals as whole numbers when applying the rule.","Show a pattern with rational numbers. Ask the student to describe and continue it.","False","False","system_default","","","False","pending_review","",""
"","AC9M6A02","[]","Use the order of operations","Student can apply the order of operations to evaluate an expression.","1","early","For 3 + 4 x 2, the student finds 11, multiplying before adding.","Student works strictly left to right, giving 14.","Pose expressions needing the order of operations. Ask the student to evaluate each.","False","False","system_default","","","False","pending_review","",""
"","AC9M6A02","[]","Use brackets in a number sentence","Student can use brackets to control the order of operations.","2","middle","The student writes (3 + 4) x 2 to make the addition happen first.","Student places brackets that do not change or that break the intended order.","Pose situations. Ask the student to write number sentences using brackets.","False","False","system_default","","","False","pending_review","",""
"","AC9M6A02","[]","Find an unknown in an equation with brackets","Student can find an unknown value in an equation involving brackets and operations.","3","middle","For (12 minus __) x 2 = 14, the student finds 5.","Student ignores the brackets or the order of operations.","Pose equations with brackets. Ask the student to find the unknown.","False","False","system_default","","","False","pending_review","",""
"","AC9M6A02","[]","Write equivalent number sentences","Student can construct equivalent number sentences using brackets and operations.","4","late","The student writes two different sentences that both equal 20.","Student writes sentences that are not actually equal.","Ask the student to write two equivalent number sentences using brackets.","False","False","system_default","","","False","pending_review","",""
"","AC9M6A03","[]","Follow an algorithm using a rule","Student can follow an algorithm that uses a rule to generate a set of numbers.","1","early","Following 'multiply by 2 then add 1', the student generates a sequence.","Student applies the steps out of order, or changes the rule.","Give a rule-based algorithm. Ask the student to follow it.","False","False","system_default","","","False","pending_review","",""
"","AC9M6A03","[]","Create an algorithm using a rule","Student can create an algorithm that uses a rule to generate a number set.","2","middle","The student writes steps to generate a sequence that doubles and adds 1.","Student writes steps that are unclear or generate the wrong set.","Ask the student to write an algorithm that generates a given sequence.","False","False","system_default","","","False","pending_review","",""
"","AC9M6A03","[]","Use a digital tool to generate a sequence","Student can use a spreadsheet or program to generate a number sequence from a rule.","3","middle","The student uses a spreadsheet formula and fill-down to generate the sequence.","Student enters numbers by hand or writes a formula that does not generalise.","Ask the student to use a digital tool to generate a sequence from a rule.","False","False","system_default","","","False","pending_review","",""
"","AC9M6A03","[]","Explain an emerging pattern","Student can identify, interpret and explain the patterns that emerge from an algorithm.","4","late","The student explains why the sequence grows faster each step.","Student lists the numbers without explaining the pattern.","After running an algorithm, ask the student to explain the emerging pattern.","False","False","system_default","","","False","pending_review","",""
